Nom,Valor,% Dif,Max,Min,Volum,Efectiu (milers euros),Data,Hora
REPSOL,"15,5500","0,97","15,5700","15,3600",3.171.158,"49.108,49",12/04/2018,15:17
SIEMENS GAME,"13,2350","-0,86","13,5800","13,1300",1.024.890,"13.615,45",12/04/2018,15:17
TEC.REUNIDAS,"25,1000","-0,91","25,5000","25,0900",137.658,"3.483,95",12/04/2018,15:16
TELEFONICA,"8,1350","-0,42","8,1970","8,1120",6.106.859,"49.731,96",12/04/2018,15:15
VISCOFAN,"55,2000","0,09","55,3000","55,0000",52.945,"2.918,58",12/04/2018,15:01
IBEX 35,"9.730,80","-0,05","9.767,60","9.706,10",,,12/04/2018,15:18
ABERTIS,"18,2250","-0,08","18,2750","18,2200",1.889.127,"34.452,87",12/04/2018,15:18
ACCIONA,"67,0400","1,67","67,0600","65,3200",100.809,"6.716,35",12/04/2018,15:17
ACERINOX,"11,6100","0,52","11,6200","11,5000",424.786,"4.904,12",12/04/2018,15:16
ACS,"33,1600","0,48","33,2500","32,8400",248.760,"8.235,13",12/04/2018,15:18
AENA,"169,5000","-1,25","171,5000","169,0500",3.133.927,"536.019,20",12/04/2018,15:16
AMADEUS,"61,2600","-0,52","62,0000","61,0200",179.234,"11.002,37",12/04/2018,15:18
ARCELORMIT.,"26,0000","0,37","26,1450","25,7100",121.278,"3.142,28",12/04/2018,15:17
BA.SABADELL,"1,7635","3,16","1,7640","1,7100",10.323.948,"17.992,74",12/04/2018,15:17
BA.SANTANDER,"5,3470","0,45","5,3540","5,3080",11.016.913,"58.721,81",12/04/2018,15:18
BANKIA,"3,6970","-0,78","3,7400","3,6540",7.306.170,"27.142,73",12/04/2018,15:18
BANKINTER,"8,3660","-0,31","8,4180","8,3360",412.753,"3.455,53",12/04/2018,15:15
BBVA,"6,3270","-0,33","6,3720","6,3150",30.997.882,"196.887,24",12/04/2018,15:18
CAIXABANK,"3,9140","-0,03","3,9350","3,8930",17.762.185,"69.499,17",12/04/2018,15:16
CELLNEX,"23,4900","-0,38","23,6700","23,4300",878.911,"20.716,61",12/04/2018,15:17
DIA,"3,4920","-0,96","3,5260","3,4820",555.913,"1.946,84",12/04/2018,15:17
ENAGAS,"22,7900","-0,61","22,9500","22,7700",233.385,"5.337,31",12/04/2018,15:17
ENDESA,"17,9200","0,11","18,0200","17,6200",779.771,"13.936,77",12/04/2018,15:17
FERROVIAL,"17,1600","-1,10","17,3500","17,1000",305.189,"5.249,18",12/04/2018,15:15
GAS NATURAL,"19,9500","0,00","20,1100","19,8500",442.943,"8.860,47",12/04/2018,15:18
GRIFOLS CL.A,"23,2100","1,00","23,2500","22,9200",128.366,"2.968,46",12/04/2018,15:17
IAG,"7,0340","-0,28","7,1580","6,8000",1.925.904,"13.490,19",12/04/2018,15:17
IBERDROLA,"6,1400","0,10","6,1860","6,1160",4.640.565,"28.551,40",12/04/2018,15:18
INDITEX,"25,1600","-1,02","25,5500","25,1400",1.342.637,"33.909,98",12/04/2018,15:18
INDRA A,"11,1500","-0,27","11,2500","11,0600",133.052,"1.482,32",12/04/2018,15:18
INM.COLONIAL,"9,1700","-0,11","9,1900","9,0800",296.156,"2.706,94",12/04/2018,15:15
MAPFRE,"2,7420","0,73","2,7790","2,7250",1.511.727,"4.179,32",12/04/2018,15:14
MEDIASET,"8,1000","-0,07","8,1540","8,0540",345.558,"2.805,39",12/04/2018,15:16
MELIA HOTELS,"11,4100","0,26","11,5100","11,3700",223.691,"2.561,26",12/04/2018,15:11
MERLIN,"12,4050","0,04","12,4250","12,3600",305.621,"3.787,48",12/04/2018,15:17
R.E.C.,"16,6000","0,48","16,6200","16,4900",335.200,"5.555,97",12/04/2018,15:17
REPSOL,"15,5400","0,91","15,5700","15,3600",3.183.012,"49.292,73",12/04/2018,15:18
SIEMENS GAME,"13,2250","-0,94","13,5800","13,1300",1.027.792,"13.653,85",12/04/2018,15:18
TEC.REUNIDAS,"25,0800","-0,99","25,5000","25,0800",137.857,"3.488,94",12/04/2018,15:18
TELEFONICA,"8,1370","-0,39","8,1970","8,1120",6.136.248,"49.971,10",12/04/2018,15:18
VISCOFAN,"55,2000","0,09","55,3000","55,0000",52.952,"2.918,96",12/04/2018,15:18
IBEX 35,"9.733,70","-0,02","9.767,60","9.706,10",,,12/04/2018,15:20
ABERTIS,"18,2250","-0,08","18,2750","18,2200",1.894.652,"34.553,57",12/04/2018,15:20
ACCIONA,"67,0600","1,70","67,0600","65,3200",101.003,"6.729,36",12/04/2018,15:19
ACERINOX,"11,6150","0,56","11,6200","11,5000",425.968,"4.917,84",12/04/2018,15:20
ACS,"33,1800","0,55","33,2500","32,8400",248.877,"8.239,02",12/04/2018,15:20
AENA,"169,5000","-1,25","171,5000","169,0500",3.133.927,"536.019,20",12/04/2018,15:16
AMADEUS,"61,3000","-0,45","62,0000","61,0200",179.919,"11.044,34",12/04/2018,15:20
ARCELORMIT.,"26,0000","0,37","26,1450","25,7100",121.278,"3.142,28",12/04/2018,15:17
BA.SABADELL,"1,7655","3,28","1,7655","1,7100",10.387.913,"18.105,65",12/04/2018,15:19
BA.SANTANDER,"5,3470","0,45","5,3540","5,3080",11.032.555,"58.805,46",12/04/2018,15:20
BANKIA,"3,6980","-0,75","3,7400","3,6540",7.307.847,"27.148,94",12/04/2018,15:19
BANKINTER,"8,3660","-0,31","8,4180","8,3360",412.754,"3.455,54",12/04/2018,15:20
BBVA,"6,3270","-0,33","6,3720","6,3150",31.007.786,"196.949,91",12/04/2018,15:20
CAIXABANK,"3,9160","0,03","3,9350","3,8930",17.774.368,"69.546,87",12/04/2018,15:20
CELLNEX,"23,4900","-0,38","23,6700","23,4300",878.911,"20.716,61",12/04/2018,15:17
DIA,"3,4950","-0,88","3,5260","3,4820",562.196,"1.968,79",12/04/2018,15:20
ENAGAS,"22,8000","-0,57","22,9500","22,7700",234.556,"5.364,00",12/04/2018,15:19
ENDESA,"17,9150","0,08","18,0200","17,6200",780.672,"13.952,92",12/04/2018,15:19
FERROVIAL,"17,1750","-1,01","17,3500","17,1000",306.371,"5.269,47",12/04/2018,15:20
GAS NATURAL,"19,9500","0,00","20,1100","19,8500",444.206,"8.885,67",12/04/2018,15:20
GRIFOLS CL.A,"23,2200","1,04","23,2500","22,9200",129.850,"3.002,91",12/04/2018,15:20
IAG,"7,0380","-0,23","7,1580","6,8000",1.926.379,"13.493,54",12/04/2018,15:18
IBERDROLA,"6,1400","0,10","6,1860","6,1160",4.658.834,"28.663,57",12/04/2018,15:20
INDITEX,"25,1800","-0,94","25,5500","25,1400",1.344.685,"33.961,55",12/04/2018,15:20
INDRA A,"11,1600","-0,18","11,2500","11,0600",135.826,"1.513,27",12/04/2018,15:19
INM.COLONIAL,"9,1650","-0,16","9,1900","9,0800",296.176,"2.707,12",12/04/2018,15:19
MAPFRE,"2,7440","0,81","2,7790","2,7250",1.514.200,"4.186,11",12/04/2018,15:20
MEDIASET,"8,1000","-0,07","8,1540","8,0540",345.558,"2.805,39",12/04/2018,15:16
MELIA HOTELS,"11,4000","0,18","11,5100","11,3700",223.696,"2.561,32",12/04/2018,15:19
MERLIN,"12,4250","0,20","12,4250","12,3600",324.191,"4.017,99",12/04/2018,15:20
R.E.C.,"16,5950","0,45","16,6200","16,4900",336.305,"5.574,31",12/04/2018,15:20
REPSOL,"15,5500","0,97","15,5700","15,3600",3.189.557,"49.394,48",12/04/2018,15:20
SIEMENS GAME,"13,2300","-0,90","13,5800","13,1300",1.032.211,"13.712,30",12/04/2018,15:19
TEC.REUNIDAS,"25,0800","-0,99","25,5000","25,0800",137.958,"3.491,47",12/04/2018,15:18
TELEFONICA,"8,1400","-0,36","8,1970","8,1120",6.138.324,"49.987,99",12/04/2018,15:20
VISCOFAN,"55,2000","0,09","55,3000","55,0000",52.952,"2.918,96",12/04/2018,15:18
IBEX 35,"9.734,30","-0,02","9.767,60","9.706,10",,,12/04/2018,15:21
ABERTIS,"18,2250","-0,08","18,2750","18,2200",1.897.431,"34.604,21",12/04/2018,15:21
ACCIONA,"67,0600","1,70","67,0600","65,3200",101.078,"6.734,39",12/04/2018,15:21
ACERINOX,"11,6150","0,56","11,6200","11,5000",425.968,"4.917,84",12/04/2018,15:20
ACS,"33,1800","0,55","33,2500","32,8400",248.877,"8.239,02",12/04/2018,15:20
AENA,"169,5000","-1,25","171,5000","169,0500",3.133.927,"536.019,20",12/04/2018,15:16
AMADEUS,"61,3200","-0,42","62,0000","61,0200",180.187,"11.060,78",12/04/2018,15:21
ARCELORMIT.,"26,0000","0,37","26,1450","25,7100",121.278,"3.142,28",12/04/2018,15:17
BA.SABADELL,"1,7665","3,33","1,7665","1,7100",10.433.993,"18.187,02",12/04/2018,15:21
BA.SANTANDER,"5,3490","0,49","5,3540","5,3080",11.038.084,"58.835,02",12/04/2018,15:21
BANKIA,"3,6990","-0,72","3,7400","3,6540",7.307.967,"27.149,38",12/04/2018,15:21
BANKINTER,"8,3660","-0,31","8,4180","8,3360",412.754,"3.455,54",12/04/2018,15:20
BBVA,"6,3280","-0,32","6,3720","6,3150",31.009.882,"196.963,17",12/04/2018,15:21
CAIXABANK,"3,9160","0,03","3,9350","3,8930",17.779.509,"69.567,00",12/04/2018,15:21
CELLNEX,"23,4900","-0,38","23,6700","23,4300",878.911,"20.716,61",12/04/2018,15:17
DIA,"3,4950","-0,88","3,5260","3,4820",563.622,"1.973,77",12/04/2018,15:21
ENAGAS,"22,8000","-0,57","22,9500","22,7700",234.556,"5.364,00",12/04/2018,15:19
ENDESA,"17,9150","0,08","18,0200","17,6200",781.025,"13.959,24",12/04/2018,15:21
FERROVIAL,"17,1750","-1,01","17,3500","17,1000",306.371,"5.269,47",12/04/2018,15:20
GAS NATURAL,"19,9500","0,00","20,1100","19,8500",444.958,"8.900,67",12/04/2018,15:20
GRIFOLS CL.A,"23,2200","1,04","23,2500","22,9200",129.850,"3.002,91",12/04/2018,15:20
IAG,"7,0300","-0,34","7,1580","6,8000",1.927.899,"13.504,22",12/04/2018,15:21
IBERDROLA,"6,1400","0,10","6,1860","6,1160",4.658.885,"28.663,89",12/04/2018,15:21
INDITEX,"25,1800","-0,94","25,5500","25,1400",1.344.834,"33.965,30",12/04/2018,15:20
INDRA A,"11,1600","-0,18","11,2500","11,0600",135.826,"1.513,27",12/04/2018,15:19
INM.COLONIAL,"9,1750","-0,05","9,1900","9,0800",298.030,"2.724,13",12/04/2018,15:20
MAPFRE,"2,7460","0,88","2,7790","2,7250",1.518.129,"4.196,90",12/04/2018,15:21
MEDIASET,"8,1020","-0,05","8,1540","8,0540",346.031,"2.809,22",12/04/2018,15:21
MELIA HOTELS,"11,4000","0,18","11,5100","11,3700",223.696,"2.561,32",12/04/2018,15:19
MERLIN,"12,4250","0,20","12,4250","12,3600",324.191,"4.017,99",12/04/2018,15:20
R.E.C.,"16,5950","0,45","16,6200","16,4900",336.305,"5.574,31",12/04/2018,15:20
REPSOL,"15,5450","0,94","15,5700","15,3600",3.190.687,"49.412,05",12/04/2018,15:21
SIEMENS GAME,"13,2350","-0,86","13,5800","13,1300",1.035.413,"13.754,68",12/04/2018,15:21
TEC.REUNIDAS,"25,0800","-0,99","25,5000","25,0800",137.958,"3.491,47",12/04/2018,15:18
TELEFONICA,"8,1400","-0,36","8,1970","8,1120",6.150.150,"50.084,26",12/04/2018,15:21
VISCOFAN,"55,2000","0,09","55,3000","55,0000",52.952,"2.918,96",12/04/2018,15:18
IBEX 35,"9.735,60","0,00","9.767,60","9.706,10",,,12/04/2018,15:22
ABERTIS,"18,2250","-0,08","18,2750","18,2200",1.908.356,"34.803,32",12/04/2018,15:22
ACCIONA,"67,0600","1,70","67,0600","65,3200",101.078,"6.734,39",12/04/2018,15:21
ACERINOX,"11,6100","0,52","11,6200","11,5000",426.937,"4.929,09",12/04/2018,15:21
ACS,"33,1800","0,55","33,2500","32,8400",248.877,"8.239,02",12/04/2018,15:20
AENA,"169,3000","-1,37","171,5000","169,0500",3.134.419,"536.102,54",12/04/2018,15:22
AMADEUS,"61,3200","-0,42","62,0000","61,0200",180.187,"11.060,78",12/04/2018,15:21
ARCELORMIT.,"26,0000","0,37","26,1450","25,7100",121.278,"3.142,28",12/04/2018,15:17
BA.SABADELL,"1,7680","3,42","1,7680","1,7100",10.448.250,"18.212,23",12/04/2018,15:22
BA.SANTANDER,"5,3500","0,51","5,3540","5,3080",11.062.234,"58.964,20",12/04/2018,15:22
BANKIA,"3,7000","-0,70","3,7400","3,6540",7.311.683,"27.163,13",12/04/2018,15:22
BANKINTER,"8,3680","-0,29","8,4180","8,3360",413.469,"3.461,52",12/04/2018,15:22
BBVA,"6,3310","-0,27","6,3720","6,3150",31.019.200,"197.022,14",12/04/2018,15:22
CAIXABANK,"3,9200","0,13","3,9350","3,8930",17.841.768,"69.810,93",12/04/2018,15:22
CELLNEX,"23,4900","-0,38","23,6700","23,4300",881.569,"20.779,05",12/04/2018,15:22
DIA,"3,4950","-0,88","3,5260","3,4820",563.712,"1.974,09",12/04/2018,15:22
ENAGAS,"22,8000","-0,57","22,9500","22,7700",234.559,"5.364,07",12/04/2018,15:21
ENDESA,"17,9200","0,11","18,0200","17,6200",783.742,"14.007,93",12/04/2018,15:22
FERROVIAL,"17,1750","-1,01","17,3500","17,1000",306.371,"5.269,47",12/04/2018,15:20
GAS NATURAL,"19,9500","0,00","20,1100","19,8500",446.264,"8.926,73",12/04/2018,15:22
GRIFOLS CL.A,"23,2200","1,04","23,2500","22,9200",129.850,"3.002,91",12/04/2018,15:20
IAG,"7,0300","-0,34","7,1580","6,8000",1.928.138,"13.505,90",12/04/2018,15:22
IBERDROLA,"6,1400","0,10","6,1860","6,1160",4.660.390,"28.673,13",12/04/2018,15:22
INDITEX,"25,1800","-0,94","25,5500","25,1400",1.350.886,"34.117,72",12/04/2018,15:22
INDRA A,"11,1600","-0,18","11,2500","11,0600",135.828,"1.513,30",12/04/2018,15:22
INM.COLONIAL,"9,1750","-0,05","9,1900","9,0800",298.030,"2.724,13",12/04/2018,15:20
MAPFRE,"2,7500","1,03","2,7790","2,7250",1.520.129,"4.202,40",12/04/2018,15:22
MEDIASET,"8,1020","-0,05","8,1540","8,0540",346.031,"2.809,22",12/04/2018,15:21
MELIA HOTELS,"11,4000","0,18","11,5100","11,3700",225.696,"2.584,12",12/04/2018,15:22
MERLIN,"12,4250","0,20","12,4250","12,3600",324.434,"4.021,01",12/04/2018,15:22
R.E.C.,"16,5950","0,45","16,6200","16,4900",336.305,"5.574,31",12/04/2018,15:20
REPSOL,"15,5450","0,94","15,5700","15,3600",3.198.985,"49.541,11",12/04/2018,15:22
SIEMENS GAME,"13,2450","-0,79","13,5800","13,1300",1.036.250,"13.765,76",12/04/2018,15:22
TEC.REUNIDAS,"25,0700","-1,03","25,5000","25,0700",138.157,"3.496,46",12/04/2018,15:22
TELEFONICA,"8,1400","-0,36","8,1970","8,1120",6.166.401,"50.216,54",12/04/2018,15:22
VISCOFAN,"55,2000","0,09","55,3000","55,0000",52.952,"2.918,96",12/04/2018,15:18
IBEX 35,"9.738,30","0,03","9.767,60","9.706,10",,,12/04/2018,15:23
ABERTIS,"18,2250","-0,08","18,2750","18,2200",1.917.992,"34.978,94",12/04/2018,15:23
ACCIONA,"67,0800","1,73","67,0800","65,3200",101.587,"6.768,53",12/04/2018,15:23
ACERINOX,"11,6100","0,52","11,6200","11,5000",426.937,"4.929,09",12/04/2018,15:21
ACS,"33,1700","0,52","33,2500","32,8400",249.305,"8.253,21",12/04/2018,15:23
AENA,"169,4000","-1,31","171,5000","169,0500",3.134.526,"536.120,66",12/04/2018,15:23
AMADEUS,"61,3200","-0,42","62,0000","61,0200",180.563,"11.083,83",12/04/2018,15:23
ARCELORMIT.,"26,0350","0,50","26,1450","25,7100",121.557,"3.149,54",12/04/2018,15:23
BA.SABADELL,"1,7670","3,36","1,7680","1,7100",10.478.753,"18.266,14",12/04/2018,15:23
BA.SANTANDER,"5,3510","0,53","5,3540","5,3080",11.092.986,"59.128,68",12/04/2018,15:23
BANKIA,"3,7010","-0,67","3,7400","3,6540",7.315.764,"27.178,23",12/04/2018,15:23
BANKINTER,"8,3660","-0,31","8,4180","8,3360",413.735,"3.463,74",12/04/2018,15:23
BBVA,"6,3330","-0,24","6,3720","6,3150",31.025.340,"197.061,01",12/04/2018,15:23
CAIXABANK,"3,9210","0,15","3,9350","3,8930",17.845.959,"69.827,36",12/04/2018,15:23
CELLNEX,"23,4900","-0,38","23,6700","23,4300",883.484,"20.824,03",12/04/2018,15:23
DIA,"3,4950","-0,88","3,5260","3,4820",563.712,"1.974,09",12/04/2018,15:22
ENAGAS,"22,8200","-0,48","22,9500","22,7700",235.319,"5.381,41",12/04/2018,15:23
ENDESA,"17,9150","0,08","18,0200","17,6200",784.409,"14.019,88",12/04/2018,15:23
FERROVIAL,"17,1750","-1,01","17,3500","17,1000",307.475,"5.288,43",12/04/2018,15:23
GAS NATURAL,"19,9500","0,00","20,1100","19,8500",449.200,"8.985,30",12/04/2018,15:23
GRIFOLS CL.A,"23,2300","1,09","23,2500","22,9200",130.317,"3.013,76",12/04/2018,15:23
IAG,"7,0360","-0,26","7,1580","6,8000",1.930.928,"13.525,53",12/04/2018,15:23
IBERDROLA,"6,1400","0,10","6,1860","6,1160",4.699.916,"28.915,84",12/04/2018,15:23
INDITEX,"25,2000","-0,87","25,5500","25,1400",1.353.129,"34.174,23",12/04/2018,15:23
INDRA A,"11,1700","-0,09","11,2500","11,0600",136.928,"1.525,58",12/04/2018,15:23
INM.COLONIAL,"9,1800","0,00","9,1900","9,0800",298.033,"2.724,16",12/04/2018,15:23
MAPFRE,"2,7500","1,03","2,7790","2,7250",1.521.547,"4.206,30",12/04/2018,15:23
MEDIASET,"8,1080","0,02","8,1540","8,0540",346.263,"2.811,10",12/04/2018,15:23
MELIA HOTELS,"11,4100","0,26","11,5100","11,3700",226.815,"2.596,89",12/04/2018,15:23
MERLIN,"12,4250","0,20","12,4250","12,3600",324.434,"4.021,01",12/04/2018,15:22
R.E.C.,"16,6000","0,48","16,6200","16,4900",336.964,"5.585,25",12/04/2018,15:23
REPSOL,"15,5550","1,01","15,5700","15,3600",3.200.798,"49.569,31",12/04/2018,15:23
SIEMENS GAME,"13,2700","-0,60","13,5800","13,1300",1.041.159,"13.830,81",12/04/2018,15:23
TEC.REUNIDAS,"25,0600","-1,07","25,5000","25,0500",138.714,"3.510,42",12/04/2018,15:23
TELEFONICA,"8,1400","-0,36","8,1970","8,1120",6.204.319,"50.525,18",12/04/2018,15:23
VISCOFAN,"55,2000","0,09","55,3000","55,0000",52.952,"2.918,96",12/04/2018,15:18
IBEX 35,"9.738,20","0,02","9.767,60","9.706,10",,,12/04/2018,15:24
ABERTIS,"18,2250","-0,08","18,2750","18,2200",1.920.274,"35.020,53",12/04/2018,15:24
ACCIONA,"67,0600","1,70","67,0800","65,3200",101.779,"6.781,40",12/04/2018,15:23
ACERINOX,"11,6100","0,52","11,6200","11,5000",426.937,"4.929,09",12/04/2018,15:21
ACS,"33,1800","0,55","33,2500","32,8400",249.613,"8.263,43",12/04/2018,15:24
AENA,"169,4500","-1,28","171,5000","169,0500",3.134.626,"536.137,61",12/04/2018,15:24
AMADEUS,"61,3200","-0,42","62,0000","61,0200",181.017,"11.111,67",12/04/2018,15:24
ARCELORMIT.,"26,0350","0,50","26,1450","25,7100",121.557,"3.149,54",12/04/2018,15:23
BA.SABADELL,"1,7670","3,36","1,7680","1,7100",10.488.044,"18.282,56",12/04/2018,15:24
BA.SANTANDER,"5,3490","0,49","5,3540","5,3080",11.112.652,"59.233,90",12/04/2018,15:24
BANKIA,"3,6990","-0,72","3,7400","3,6540",7.325.729,"27.215,11",12/04/2018,15:24
BANKINTER,"8,3640","-0,33","8,4180","8,3360",414.525,"3.470,35",12/04/2018,15:24
BBVA,"6,3310","-0,27","6,3720","6,3150",31.058.820,"197.273,01",12/04/2018,15:24
CAIXABANK,"3,9210","0,15","3,9350","3,8930",17.848.923,"69.838,98",12/04/2018,15:24
CELLNEX,"23,5100","-0,30","23,6700","23,4300",885.300,"20.866,72",12/04/2018,15:24
DIA,"3,4950","-0,88","3,5260","3,4820",569.053,"1.992,76",12/04/2018,15:24
ENAGAS,"22,8200","-0,48","22,9500","22,7700",235.319,"5.381,41",12/04/2018,15:23
ENDESA,"17,9250","0,14","18,0200","17,6200",787.113,"14.068,35",12/04/2018,15:24
FERROVIAL,"17,1750","-1,01","17,3500","17,1000",307.475,"5.288,43",12/04/2018,15:23
GAS NATURAL,"19,9500","0,00","20,1100","19,8500",452.491,"9.050,96",12/04/2018,15:24
GRIFOLS CL.A,"23,2300","1,09","23,2500","22,9200",130.317,"3.013,76",12/04/2018,15:23
IAG,"7,0360","-0,26","7,1580","6,8000",1.930.928,"13.525,53",12/04/2018,15:23
IBERDROLA,"6,1400","0,10","6,1860","6,1160",4.731.392,"29.109,12",12/04/2018,15:24
INDITEX,"25,2200","-0,79","25,5500","25,1400",1.355.103,"34.224,00",12/04/2018,15:24
INDRA A,"11,1700","-0,09","11,2500","11,0600",136.928,"1.525,58",12/04/2018,15:23
INM.COLONIAL,"9,1800","0,00","9,1900","9,0800",298.033,"2.724,16",12/04/2018,15:23
MAPFRE,"2,7490","0,99","2,7790","2,7250",1.535.954,"4.245,91",12/04/2018,15:24
MEDIASET,"8,1080","0,02","8,1540","8,0540",346.263,"2.811,10",12/04/2018,15:23
MELIA HOTELS,"11,4100","0,26","11,5100","11,3700",226.815,"2.596,89",12/04/2018,15:23
MERLIN,"12,4300","0,24","12,4300","12,3600",324.479,"4.021,57",12/04/2018,15:24
R.E.C.,"16,6000","0,48","16,6200","16,4900",339.082,"5.620,41",12/04/2018,15:24
REPSOL,"15,5500","0,97","15,5700","15,3600",3.205.320,"49.639,62",12/04/2018,15:24
SIEMENS GAME,"13,2700","-0,60","13,5800","13,1300",1.041.536,"13.835,81",12/04/2018,15:23
TEC.REUNIDAS,"25,0600","-1,07","25,5000","25,0500",138.714,"3.510,42",12/04/2018,15:23
TELEFONICA,"8,1420","-0,33","8,1970","8,1120",6.215.435,"50.615,69",12/04/2018,15:24
VISCOFAN,"55,2000","0,09","55,3000","55,0000",52.952,"2.918,96",12/04/2018,15:18
IBEX 35,"9.737,30","0,02","9.767,60","9.706,10",,,12/04/2018,15:25
ABERTIS,"18,2250","-0,08","18,2750","18,2200",1.925.361,"35.113,24",12/04/2018,15:25
ACCIONA,"67,0600","1,70","67,0800","65,3200",101.779,"6.781,40",12/04/2018,15:23
ACERINOX,"11,6100","0,52","11,6200","11,5000",426.937,"4.929,09",12/04/2018,15:21
ACS,"33,1800","0,55","33,2500","32,8400",249.613,"8.263,43",12/04/2018,15:24
AENA,"169,4500","-1,28","171,5000","169,0500",3.134.626,"536.137,61",12/04/2018,15:24
AMADEUS,"61,3200","-0,42","62,0000","61,0200",181.566,"11.145,32",12/04/2018,15:25
ARCELORMIT.,"26,0150","0,42","26,1450","25,7100",121.703,"3.153,34",12/04/2018,15:25
BA.SABADELL,"1,7675","3,39","1,7680","1,7100",10.495.841,"18.296,34",12/04/2018,15:25
BA.SANTANDER,"5,3490","0,49","5,3540","5,3080",11.131.659,"59.335,56",12/04/2018,15:25
BANKIA,"3,7000","-0,70","3,7400","3,6540",7.335.434,"27.251,01",12/04/2018,15:25
BANKINTER,"8,3640","-0,33","8,4180","8,3360",414.525,"3.470,35",12/04/2018,15:24
BBVA,"6,3320","-0,25","6,3720","6,3150",31.066.704,"197.322,92",12/04/2018,15:25
CAIXABANK,"3,9210","0,15","3,9350","3,8930",17.850.131,"69.843,72",12/04/2018,15:25
CELLNEX,"23,5100","-0,30","23,6700","23,4300",885.300,"20.866,72",12/04/2018,15:24
DIA,"3,4950","-0,88","3,5260","3,4820",569.053,"1.992,76",12/04/2018,15:24
ENAGAS,"22,8200","-0,48","22,9500","22,7700",235.319,"5.381,41",12/04/2018,15:23
ENDESA,"17,9150","0,08","18,0200","17,6200",788.047,"14.085,08",12/04/2018,15:25
FERROVIAL,"17,1700","-1,04","17,3500","17,1000",308.127,"5.299,63",12/04/2018,15:25
GAS NATURAL,"19,9500","0,00","20,1100","19,8500",452.756,"9.056,24",12/04/2018,15:25
GRIFOLS CL.A,"23,2300","1,09","23,2500","22,9200",130.317,"3.013,76",12/04/2018,15:23
IAG,"7,0360","-0,26","7,1580","6,8000",1.930.928,"13.525,53",12/04/2018,15:23
IBERDROLA,"6,1400","0,10","6,1860","6,1160",4.734.874,"29.130,50",12/04/2018,15:25
INDITEX,"25,2100","-0,83","25,5500","25,1400",1.358.300,"34.304,60",12/04/2018,15:25
INDRA A,"11,1700","-0,09","11,2500","11,0600",136.928,"1.525,58",12/04/2018,15:23
INM.COLONIAL,"9,1800","0,00","9,1900","9,0800",298.033,"2.724,16",12/04/2018,15:23
MAPFRE,"2,7500","1,03","2,7790","2,7250",1.537.948,"4.251,39",12/04/2018,15:25
MEDIASET,"8,1080","0,02","8,1540","8,0540",346.263,"2.811,10",12/04/2018,15:23
MELIA HOTELS,"11,4100","0,26","11,5100","11,3700",226.815,"2.596,89",12/04/2018,15:23
MERLIN,"12,4300","0,24","12,4300","12,3600",324.479,"4.021,57",12/04/2018,15:24
R.E.C.,"16,6000","0,48","16,6200","16,4900",339.082,"5.620,41",12/04/2018,15:24
REPSOL,"15,5500","0,97","15,5700","15,3600",3.209.964,"49.711,84",12/04/2018,15:25
SIEMENS GAME,"13,2600","-0,67","13,5800","13,1300",1.046.583,"13.902,74",12/04/2018,15:25
TEC.REUNIDAS,"25,0600","-1,07","25,5000","25,0500",138.714,"3.510,42",12/04/2018,15:23
TELEFONICA,"8,1370","-0,39","8,1970","8,1120",6.219.054,"50.645,15",12/04/2018,15:25
VISCOFAN,"55,2000","0,09","55,3000","55,0000",52.952,"2.918,96",12/04/2018,15:18
IBEX 35,"9.738,40","0,03","9.767,60","9.706,10",,,12/04/2018,15:26
ABERTIS,"18,2250","-0,08","18,2750","18,2200",1.927.875,"35.159,06",12/04/2018,15:26
ACCIONA,"67,1000","1,76","67,1000","65,3200",102.236,"6.812,07",12/04/2018,15:26
ACERINOX,"11,6150","0,56","11,6200","11,5000",427.483,"4.935,43",12/04/2018,15:26
ACS,"33,1900","0,58","33,2500","32,8400",249.642,"8.264,40",12/04/2018,15:26
AENA,"169,4000","-1,31","171,5000","169,0500",3.134.636,"536.139,30",12/04/2018,15:26
AMADEUS,"61,3200","-0,42","62,0000","61,0200",181.566,"11.145,32",12/04/2018,15:25
ARCELORMIT.,"26,0150","0,42","26,1450","25,7100",121.703,"3.153,34",12/04/2018,15:25
BA.SABADELL,"1,7685","3,45","1,7685","1,7100",10.538.439,"18.371,67",12/04/2018,15:26
BA.SANTANDER,"5,3510","0,53","5,3540","5,3080",11.138.870,"59.374,14",12/04/2018,15:26
BANKIA,"3,7020","-0,64","3,7400","3,6540",7.338.068,"27.260,76",12/04/2018,15:26
BANKINTER,"8,3640","-0,33","8,4180","8,3360",414.525,"3.470,35",12/04/2018,15:24
BBVA,"6,3320","-0,25","6,3720","6,3150",31.066.704,"197.322,92",12/04/2018,15:25
CAIXABANK,"3,9220","0,18","3,9350","3,8930",17.854.741,"69.861,80",12/04/2018,15:26
CELLNEX,"23,5100","-0,30","23,6700","23,4300",885.300,"20.866,72",12/04/2018,15:24
DIA,"3,4960","-0,85","3,5260","3,4820",569.911,"1.995,76",12/04/2018,15:26
ENAGAS,"22,8100","-0,52","22,9500","22,7700",235.762,"5.391,51",12/04/2018,15:26
ENDESA,"17,9150","0,08","18,0200","17,6200",788.047,"14.085,08",12/04/2018,15:25
FERROVIAL,"17,1700","-1,04","17,3500","17,1000",308.127,"5.299,63",12/04/2018,15:25
